p,T_LER_series10,T_acceptance_physical_order10,attempts_per_accepted_output
0.0007797014492800676,1.3393956758397974e-09,0.220540023028293,4.53432436556747
0.0007823010809861184,1.3555013562578965e-09,0.21943235425764984,4.557213102794471
0.0007849093802212764,1.3718085965133578e-09,0.21832659078554426,4.580294119932787
0.0007875263758842754,1.388320027520505e-09,0.21722274788507884,4.603569422338067
0.0007901520969701993,1.40503831601487e-09,0.21612084079983065,4.627041040091973
0.0007927865725708055,1.4219661650610914e-09,0.21502088474301198,4.6507110283504645
0.0007954298318748499,1.4391063145682943e-09,0.21392289489662825,4.6745814676976005
0.0007980819041684052,1.456461541813011e-09,0.21282688641063727,4.698654464504815
0.0008007428188351878,1.4740346619698603e-09,0.21173287440210284,4.722932151295956
0.000803412605356886,1.4918285286500415e-09,0.2106408739543464,4.747416687118078
0.0008060912933134817,1.5098460344477347e-09,0.2095509001160993,4.772110257918059
0.000808778912383581,1.5280901114946075e-09,0.20846296790065003,4.797015076925238
0.0008114754923447432,1.546563732022491e-09,0.20737709228499068,4.8221333850401225
0.0008141810630738085,1.5652699089343582e-09,0.20629328820896245,4.847467451229249
0.0008168956545472336,1.5842116963837806e-09,0.2052115705743961,4.8730195729264025
0.0008196192968414181,1.6033921903628928e-09,0.20413195424425531,4.898792076440144
0.0008223520201330406,1.6228145292990966e-09,0.20305445404177488,4.92478731736792
0.0008250938546993951,1.642481894660617e-09,0.2019790847495972,4.951007681016805
0.0008278448309187221,1.6623975115709577e-09,0.20090586110890987,4.9774555828309355
0.000830604979270548,1.6825646494325277e-09,0.1998347978185792,5.004133468825854
0.000833374330336022,1.7029866225594792e-09,0.19876590953428347,5.031043816029823
0.0008361529147982545,1.7236667908199348e-09,0.1976992108676446,5.0581891329322435
0.0008389407634426599,1.7446085602877766e-09,0.19663471638535748,5.0855719599393465
0.000841737907157293,1.7658153839040382e-09,0.19557244060832105,5.1131948698371605
0.0008445443769331934,1.7872907621481947e-09,0.19451239801076514,5.141060468262058
0.0008473602038647321,1.8090382437194193e-09,0.19345460301937642,5.169171394178923
0.0008501854191499498,1.8310614262279049e-09,0.1923990700124263,5.197530320367006
0.0008530200540909071,1.8533639568965552e-09,0.19134581331889491,5.226139953913758
0.0008558641400940298,1.875949533273058e-09,0.19029484721759488,5.255003036716692
0.0008587177086704562,1.8988219039525924e-09,0.18924618593629583,5.284122345993386
0.0008615807914363897,1.9219848693113105e-09,0.18819984365084538,5.313500694799902
0.0008644534201134435,1.945442282250697e-09,0.18715583448429324,5.343140932557588
0.0008673356265289957,1.9691980489530917e-09,0.18611417250601167,5.373045945588582
0.0008702274426165432,1.9932561296484794e-09,0.18507487173081616,5.4032186576601235
0.0008731289004160514,2.017620539392664e-09,0.18403794611808752,5.433662030537726
0.0008760400320743121,2.0422953488571425e-09,0.18300340957089126,5.464379064547556
0.0008789608698452987,2.067284685130726e-09,0.1819712759350986,5.495372799148023
0.000881891446090523,2.092592732533173e-09,0.1809415589985065,5.526646313510839
0.0008848317932793975,2.1182237334410073e-09,0.17991427248995648,5.558202727111736
0.000887781943989589,2.1441819891256253e-09,0.17888943007845717,5.590045200330846
0.0008907419309073831,2.17047186060402e-09,0.1778670453723034,5.622176935063178
0.0008937117868280484,2.1970977695022486e-09,0.1768471319181958,5.65460117533922
0.0008966915446561951,2.2240641989317723e-09,0.17582970320036356,5.687321207955791
0.0008996812374061423,2.2513756943790062e-09,0.17481477263968456,5.72034036311752
0.0009026808982022837,2.2790368646081823e-09,0.17380235359280766,5.753662015088974
0.0009056905602794533,2.3070523825777562e-09,0.17279245935127463,5.787289582857733
0.0009087102569832973,2.33542698637063e-09,0.17178510314064274,5.821226530808593
0.0009117400217706382,2.3641654801382407e-09,0.17078029811960999,5.855476369408997
0.000914779888209848,2.393272735058938e-09,0.16977805737913876,5.890042655906096
0.0009178298899812232,2.422753690310766e-09,0.1687783939415806,5.924928995035531
0.000920890060877352,2.4526133540588025e-09,0.1677813207598046,5.960139039742082
0.0009239604348034929,2.4828568044574435e-09,0.16678685071632404,5.995676491912598
0.0009270410457779493,2.51348919066775e-09,0.16579499662242528,6.03154510312129
0.000930131927932445,2.544515733890107e-09,0.16480577121729875,6.067748675387622
0.0009332331155125066,2.5759417284125066e-09,0.1638191871671691,6.1042910619471655
0.0009363446428778373,2.6077725426745513e-09,0.16283525706443017,6.141176168035421
0.0009394665445027001,2.640013620347581e-09,0.1618539934267792,6.178407951685097
0.000942598854976303,2.6726704814311264e-09,0.16087540869635206,6.215990424536995
0.000945741609003176,2.7057487233658188e-09,0.15989951523886348,6.253927652664644
0.0009488948414035598,2.739254022163226e-09,0.1589263253427458,6.29222375741317
0.0009520585871137909,2.7731921335527178e-09,0.15795585121829164,6.330882916252474
0.0009552328811866871,2.8075688941456786e-09,0.15698810499679838,6.3699093636450606
0.0009584177587919398,2.842390222617382e-09,0.15602309872971332,6.409307391928873
